symbol,first_traded,last_traded,n_days,isin,continuity_id,company_name,listing_date,active_flag,status
DHFL,2012-05-22,2021-06-11,2226,,DHFL,,,,inactive
DHRUV,2021-11-25,2026-05-07,801,INE506Z01015,DHRUV,DHRUV CONSULTANCY SERVICES LIMITED,2021-11-25,True,active
DHUNINV,2011-04-01,2026-06-10,3417,INE320L01011,DHUNINV,DHUNSERI INVESTMENTS LIMITED,2011-03-18,True,active
DIACABS,2023-10-04,2026-06-10,308,INE989C01038,DIACABS,DIAMOND POWER INFRASTRUCTURE LIMITED,2023-09-15,True,active
DIAMINESQ,2023-09-25,2026-06-10,669,INE591D01014,DIAMINESQ,DIAMINES AND CHEMICALS LIMITED,2023-09-25,True,active
DIAMONDYD,2017-10-05,2026-06-10,2142,INE393P01035,DIAMONDYD,PRATAAP SNACKS LIMITED,2017-10-05,True,active
DIAPOWER,2010-09-29,2018-04-30,1846,,DIAPOWER,,,,inactive
DICIND,2010-06-10,2026-06-10,3882,INE303A01010,DICIND,DIC INDIA LIMITED,1995-08-30,True,active
DIFFNKG,2024-10-18,2026-06-10,344,INE184O01015,DIFFNKG,DIFFUSION ENGINEERS LIMITED,2024-10-04,True,active
DIGIDRIVE,2024-01-24,2026-06-10,423,INE0PSC01024,DIGIDRIVE,DIGIDRIVE DISTRIBUTORS LIMITED,2024-01-10,True,active
DIGISPICE,2019-09-17,2026-04-29,1154,INE927C01020,DIGISPICE,DIGISPICE TECHNOLOGIES LIMITED,2008-05-27,True,active
DIGITIDE,2025-06-25,2026-06-10,236,INE0U4701011,DIGITIDE,DIGITIDE SOLUTIONS LIMITED,2025-06-11,True,active
DIGJAM,2010-06-10,2016-03-29,1384,,DIGJAM,,,,inactive
DIGJAMLMTD,2021-11-01,2026-06-10,227,INE731U01028,DIGJAMLMTD,DIGJAM LIMITED,2021-10-18,True,active
DIGJAMLTD,2016-07-27,2019-08-28,664,,DIGJAMLTD,,,,inactive
DIL,2022-03-31,2025-12-24,700,,DIL,,,,inactive
DISAQ,2026-04-20,2026-06-10,36,INE131C01011,DISAQ,DISA INDIA LIMITED,2026-04-20,True,active
DISHMAN,2010-06-10,2017-05-29,1717,,DISHMAN,,,,inactive
DISHTV,2010-06-10,2026-04-21,3790,INE836F01026,DISHTV,DISH TV INDIA LIMITED,2007-04-18,True,active
DIVGIITTS,2023-03-14,2026-06-10,800,INE753U01022,DIVGIITTS,DIVGI TORQTRANSFER SYSTEMS LIMITED,2023-03-14,True,active
DIVIDEND,2025-12-19,2026-06-10,114,,DIVIDEND,,,,active
DIVISLAB,2010-06-10,2026-06-10,3947,INE361B01024,DIVISLAB,DIVI'S LABORATORIES LIMITED,2003-03-12,True,active
DIVOPPBEES,2022-05-10,2026-06-10,1012,,DIVOPPBEES,,,,active
DIXON,2017-09-18,2026-06-10,2154,INE935N01020,DIXON,DIXON TECHNOLOGIES (INDIA) LIMITED,2017-09-18,True,active
DJML,2022-12-05,2026-06-10,594,INE0B1K01014,DJML,DJ MEDIAPRINT AND LOGISTICS LIMITED,2022-12-05,True,active
DLF,2010-06-10,2026-06-10,3947,INE271C01023,DLF,DLF LIMITED,2007-07-05,True,active
DLINKINDIA,2010-06-10,2026-06-10,3849,INE250K01012,DLINKINDIA,D-LINK (INDIA) LIMITED,2009-12-18,True,active
DMART,2017-03-21,2026-06-10,2224,INE192R01011,DMART,AVENUE SUPERMARTS LIMITED,2017-03-21,True,active
DMCC,2022-11-02,2026-06-10,825,INE505A01010,DMCC,DMCC SPECIALITY CHEMICALS LIMITED,2021-12-01,True,active
DNAMEDIA,2017-12-26,2026-06-10,1372,INE016M01021,DNAMEDIA,DILIGENT MEDIA CORPORATION LIMITED,2017-12-11,True,active
DODLA,2021-06-28,2026-06-10,1226,INE021O01019,DODLA,DODLA DAIRY LIMITED,2021-06-28,True,active
DOLAT,2019-08-19,2021-12-17,576,,DOLAT,,,,inactive
DOLATALGO,2021-12-20,2026-06-10,1107,INE966A01022,DOLATALGO,DOLAT ALGOTECH LIMITED,2024-01-12,True,active
DOLLAR,2017-05-30,2026-06-10,2230,INE325C01035,DOLLAR,DOLLAR INDUSTRIES LIMITED,2017-04-21,True,active
DOLPHIN,2023-09-04,2026-06-10,274,INE920A01037,DOLPHIN,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LIMITED,2023-08-21,True,active
DOLPHINOFF,2010-06-10,2019-08-22,2268,,DOLPHINOFF,,,,inactive
DOMS,2023-12-20,2026-06-10,611,INE321T01012,DOMS,DOMS INDUSTRIES LIMITED,2023-12-20,True,active
DONEAR,2010-06-10,2026-06-10,3495,INE668D01028,DONEAR,DONEAR INDUSTRIES LIMITED,2006-12-20,True,active
DPABHUSHAN,2020-11-03,2026-06-10,1385,INE266Y01019,DPABHUSHAN,D. P. ABHUSHAN LIMITED,2020-11-03,True,active
DPL,2014-11-12,2019-01-01,978,,DPL,,,,inactive
DPSCLTD,2010-06-10,2026-05-19,3930,INE360C01024,DPSCLTD,DPSC LIMITED,2008-04-21,True,active
DPTL,2010-07-26,2014-11-11,1049,,DPTL,,,,inactive
DPWIRES,2020-01-17,2026-06-10,1522,INE864X01013,DPWIRES,D P WIRES LIMITED,2020-01-17,True,active
DQE,2011-06-20,2021-01-01,2030,,DQE,,,,inactive
DRAGARWQ,2026-04-20,2026-06-10,36,INE934C01018,DRAGARWQ,DR AGARWALS EYE HOSPITAL LIMITED,2026-04-20,True,active
DRCSYSTEMS,2021-03-25,2026-06-10,676,INE03RS01027,DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,2021-03-10,True,active
DRDATSONS,2013-09-03,2015-05-21,367,,DRDATSONS,,,,inactive
DREAMFOLKS,2022-09-06,2026-06-10,867,INE0JS101016,DREAMFOLKS,DREAMFOLKS SERVICES LIMITED,2022-09-06,True,active
DREDGECORP,2010-06-10,2026-06-10,3835,INE506A01018,DREDGECORP,DREDGING CORPORATION OF INDIA LIMITED,2004-01-15,True,active
DRREDDY,2010-06-10,2026-06-10,3947,INE089A01031,DRREDDY,DR. REDDY'S LABORATORIES LIMITED,2003-05-30,True,active
DSFCL,2026-03-04,2026-06-10,65,INE0OFM01015,DSFCL,DCM SHRIRAM FINE CHEMICALS LIMITED,2026-02-17,True,active
DSKULKARNI,2010-06-10,2018-03-20,1756,,DSKULKARNI,,,,inactive
DSPBANKETF,2023-01-06,2024-02-14,273,,DSPBANKETF,,,,inactive
DSPGOLDETF,2023-05-05,2024-02-14,195,,DSPGOLDETF,,,,inactive
DSPITETF,2023-07-13,2024-02-14,147,,DSPITETF,,,,inactive
DSPN50ETF,2021-12-30,2024-02-14,526,,DSPN50ETF,,,,inactive
DSPNEWETF,2021-11-12,2024-02-14,560,,DSPNEWETF,,,,inactive
DSPPSBKETF,2023-08-02,2024-02-14,133,,DSPPSBKETF,,,,inactive
DSPPVBKETF,2023-08-02,2024-02-14,133,,DSPPVBKETF,,,,inactive
DSPQ50ETF,2021-12-30,2024-02-14,527,,DSPQ50ETF,,,,inactive
DSPSENXETF,2023-08-02,2024-02-14,130,,DSPSENXETF,,,,inactive
DSPSILVETF,2022-08-25,2024-02-14,364,,DSPSILVETF,,,,inactive
DSSL,2011-12-01,2026-06-10,3084,INE417B01040,DSSL,DYNACONS SYSTEMS AND SOLUTIONS LIMITED,2011-12-01,True,active
DTIL,2010-06-10,2026-06-10,2788,INE341R01014,DTIL,DHUNSERI TEA AND INDUSTRIES LIMITED,2015-01-20,True,active
DUCON,2016-05-11,2026-04-10,1839,INE741L01018,DUCON,DUCON INFRATECHNOLOGIES LIMITED,2012-10-09,True,inactive
DUNCANSIND,2010-06-10,2013-05-22,606,,DUNCANSIND,,,,inactive
DUNCANSLTD,2013-07-19,2014-06-05,212,,DUNCANSLTD,,,,inactive
DVL,2019-01-02,2026-06-10,1785,INE477B01010,DVL,DHUNSERI VENTURES LIMITED,2008-01-11,True,active
DWARKESH,2010-06-10,2026-06-10,3757,INE366A01041,DWARKESH,DWARIKESH SUGAR INDUSTRIES LIMITED,2004-12-31,True,active
DYCL,2022-07-27,2026-06-10,893,INE600Y01019,DYCL,DYNAMIC CABLES LIMITED,2022-07-27,True,active
DYNACONS,2010-06-10,2011-01-05,147,,DYNACONS,,,,inactive
DYNAMATECH,2010-06-10,2026-06-10,3695,INE221B01012,DYNAMATECH,DYNAMATIC TECHNOLOGIES LIMITED,2006-09-14,True,active
DYNASYS,2011-04-26,2011-11-02,126,,DYNASYS,,,,inactive
DYNATECH,2012-10-23,2016-05-10,438,,DYNATECH,,,,inactive
DYNPRO,2017-07-19,2026-06-10,2037,INE256H01015,DYNPRO,DYNEMIC PRODUCTS LIMITED,2017-07-19,True,active
E2E,2022-04-12,2026-06-10,525,INE255Z01027,E2E,E2E NETWORKS LIMITED,2022-04-12,True,active
EASEMYTRIP,2021-03-19,2026-06-10,1235,INE07O001026,EASEMYTRIP,EASY TRIP PLANNERS LIMITED,2021-03-19,True,active
EASTSILK,2010-06-10,2022-06-14,2110,INE962C01035,EASTSILK,EASTERN SILK INDUSTRIES LIMITED,1996-07-03,True,inactive
EASUNREYRL,2010-06-10,2019-09-23,1941,,EASUNREYRL,,,,inactive
EBANK,2015-12-21,2023-08-01,866,,EBANK,,,,inactive
EBANKNIFTY,2024-09-16,2026-06-10,428,,EBANKNIFTY,,,,active
EBBETF0423,2020-01-02,2023-04-11,811,,EBBETF0423,,,,inactive
EBBETF0425,2020-07-29,2025-04-08,1166,,EBBETF0425,,,,inactive
EBBETF0430,2020-01-02,2026-06-10,1593,,EBBETF0430,,,,active
EBBETF0431,2020-07-29,2026-06-10,1453,,EBBETF0431,,,,active
EBBETF0433,2022-12-16,2026-06-10,860,,EBBETF0433,,,,active
EBGNG,2025-07-30,2026-06-10,211,INE18JU01028,EBGNG,GNG ELECTRONICS LIMITED,2025-07-30,True,active
EBIXFOREX,2020-05-27,2021-08-31,316,,EBIXFOREX,,,,inactive
ECAPINSURE,2025-01-06,2026-06-10,352,,ECAPINSURE,,,,active
ECEIND,2010-06-10,2019-05-09,2128,,ECEIND,,,,inactive
ECLERX,2010-06-10,2026-06-10,3884,INE738I01010,ECLERX,ECLERX SERVICES LIMITED,2007-12-31,True,active
ECOSMOBLTY,2024-09-04,2026-05-29,428,INE06HJ01020,ECOSMOBLTY,ECOS (INDIA) MOBILITY AND HOSPITALITY LIMITED,2024-09-04,True,active
EDELWEISS,2010-06-10,2026-06-10,3911,INE532F01054,EDELWEISS,EDELWEISS FINANCIAL SERVICES LIMITED,2007-12-12,True,active
EDL,2010-06-10,2019-02-27,2077,,EDL,,,,inactive
EDSERV,2010-06-10,2013-12-09,820,,EDSERV,,,,inactive
EDUCOMP,2010-06-10,2017-09-22,1673,,EDUCOMP,,,,inactive
EFCIL,2025-08-20,2026-06-10,197,INE886D01026,EFCIL,EFC (I) LIMITED,2025-08-20,True,active
EGOLD,2023-11-10,2026-06-10,637,,EGOLD,,,,active
EICHERMOT,2010-06-10,2026-06-10,3947,INE066A01021,EICHERMOT,EICHER MOTORS LIMITED,2004-09-07,True,active
EIDPARRY,2010-06-10,2026-06-10,3947,INE126A01031,EIDPARRY,EID PARRY INDIA LIMITED,1995-05-10,True,active
EIEL,2024-11-29,2026-06-10,377,INE0LLY01014,EIEL,ENVIRO INFRA ENGINEERS LIMITED,2024-11-29,True,active
EIFFL,2021-10-12,2026-06-10,1027,INE546V01010,EIFFL,EURO INDIA FRESH FOODS LIMITED,2021-10-12,True,active
EIHAHOTELS,2010-06-10,2026-06-10,3882,INE276C01014,EIHAHOTELS,EIH ASSOCIATED HOTELS LIMITED,2008-04-08,True,active
EIHOTEL,2010-06-10,2026-06-10,3947,INE230A01023,EIHOTEL,EIH LIMITED,1995-02-08,True,active
EIMCOELECO,2010-06-10,2026-06-10,2747,INE158B01016,EIMCOELECO,EIMCO ELECON (INDIA) LIMITED,1996-04-17,True,active
EKC,2010-06-10,2026-06-10,3719,INE184H01027,EKC,EVEREST KANTO CYLINDER LIMITED,2005-12-15,True,active
ELAND,2015-03-13,2019-09-23,951,,ELAND,,,,inactive
ELANTAS,2026-04-20,2026-06-10,36,INE280B01018,ELANTAS,ELANTAS BECK INDIA LIMITED,2026-04-20,True,active
ELCIDIN,2026-04-20,2026-06-10,36,INE927X01018,ELCIDIN,EL CID INVESTMENTS LIMITED,2026-04-20,True,active
ELDEHSG,2022-04-12,2026-06-10,1029,INE668G01021,ELDEHSG,ELDECO HOUSING AND INDUSTRIES LIMITED,2022-04-12,True,active
ELDERPHARM,2010-06-10,2015-11-20,1286,,ELDERPHARM,,,,inactive
ELECON,2010-06-10,2026-06-10,3947,INE205B01031,ELECON,ELECON ENGINEERING COMPANY LIMITED,2006-09-29,True,active
ELECTCAST,2010-06-10,2026-06-10,3947,INE086A01029,ELECTCAST,ELECTROSTEEL CASTINGS LIMITED,2003-06-20,True,active
ELECTHERM,2010-06-10,2026-06-10,3057,INE822G01016,ELECTHERM,ELECTROTHERM (INDIA) LIMITED,2007-08-20,True,active
ELFORGE,2010-06-11,2014-11-21,797,,ELFORGE,,,,inactive
ELGIEQUIP,2010-06-10,2026-06-10,3947,INE285A01027,ELGIEQUIP,ELGI EQUIPMENTS LIMITED,1995-11-22,True,active
ELGIRUBBER,2010-06-10,2011-01-10,150,,ELGIRUBBER,,,,inactive
ELGIRUBCO,2011-08-25,2026-06-10,3106,INE819L01012,ELGIRUBCO,ELGI RUBBER COMPANY LIMITED,2011-08-10,True,active
ELIN,2022-12-30,2026-06-10,786,INE050401020,ELIN,ELIN ELECTRONICS LIMITED,2022-12-30,True,active
ELIQUID,2025-10-10,2026-06-10,146,,ELIQUID,,,,active
ELITECON,2026-04-20,2026-06-10,36,INE669R01026,ELITECON,ELITECON INTERNATIONAL LIMITED,2026-04-20,True,active
ELLEN,2025-07-01,2026-06-10,232,INE236E01022,ELLEN,ELLENBARRIE INDUSTRIAL GASES LIMITED,2025-07-01,True,active
ELM250,2025-09-09,2026-06-10,184,,ELM250,,,,active
ELNET,2010-06-10,2014-09-24,942,,ELNET,,,,inactive
ELPROINTL,2026-04-20,2026-06-10,36,INE579B01039,ELPROINTL,ELPRO INTERNATIONAL LIMITED,2026-04-20,True,active
EMAMIINFRA,2010-07-28,2018-11-14,1659,,EMAMIINFRA,,,,inactive
EMAMILTD,2010-06-10,2026-06-10,3947,INE548C01032,EMAMILTD,EMAMI LIMITED,2006-08-03,True,active
EMAMIPAP,2019-05-30,2026-06-10,1737,INE830C01026,EMAMIPAP,EMAMI PAPER MILLS LIMITED,2019-05-30,True,active
EMAMIREAL,2018-11-15,2026-04-29,1438,INE778K01012,EMAMIREAL,EMAMI REALTY LIMITED,2010-07-28,True,active
EMBDL,2024-07-08,2026-06-10,384,INE069I01010,EMBDL,EMBASSY DEVELOPMENTS LIMITED,2007-03-23,True,active
EMCO,2010-06-10,2019-06-28,2002,,EMCO,,,,inactive
EMCURE,2024-07-10,2026-06-10,474,INE168P01015,EMCURE,EMCURE PHARMACEUTICALS LIMITED,2024-07-10,True,active
EMIL,2022-10-17,2026-06-10,881,INE02YR01019,EMIL,ELECTRONICS MART INDIA LIMITED,2022-10-17,True,active
EMKAY,2010-06-11,2026-06-10,3317,INE296H01011,EMKAY,EMKAY GLOBAL FINANCIAL SERVICES LIMITED,2006-04-28,True,active
EMMBI,2010-06-10,2026-06-10,3945,INE753K01015,EMMBI,EMMBI INDUSTRIES LIMITED,2010-02-24,True,active
EMMVEE,2025-11-18,2026-06-10,137,INE1C6T01020,EMMVEE,EMMVEE PHOTOVOLTAIC POWER LIMITED,2025-11-18,True,active
EMPEESUG,2010-08-09,2014-11-03,792,,EMPEESUG,,,,inactive
EMPOWER,2026-04-20,2026-04-29,8,INE507F01023,EMPOWER,EMPOWER INDIA LIMITED,2026-04-20,True,active
EMSLIMITED,2023-09-21,2026-06-10,671,INE0OV601013,EMSLIMITED,EMS LIMITED,2023-09-21,True,active
EMUDHRA,2022-06-01,2026-06-10,996,INE01QM01018,EMUDHRA,EMUDHRA LIMITED,2022-06-01,True,active
EMULTIMQ,2024-11-07,2026-06-10,391,,EMULTIMQ,,,,active
ENDURANCE,2016-10-19,2026-06-10,2381,INE913H01037,ENDURANCE,ENDURANCE TECHNOLOGIES LIMITED,2016-10-19,True,active
ENERGY,2025-11-13,2026-06-10,140,,ENERGY,,,,active
ENERGYDEV,2010-06-10,2026-06-10,3234,INE306C01019,ENERGYDEV,ENERGY DEVELOPMENT COMPANY LIMITED,2007-11-02,True,active
ENEXT50,2026-05-25,2026-06-10,12,,ENEXT50,,,,active
ENGINERSIN,2010-06-10,2026-06-10,3947,INE510A01028,ENGINERSIN,ENGINEERS INDIA LIMITED,1997-08-20,True,active
ENIFTY,2025-11-27,2026-06-10,130,,ENIFTY,,,,active
ENIL,2010-06-10,2026-06-10,3947,INE265F01028,ENIL,ENTERTAINMENT NETWORK (INDIA) LIMITED,2006-02-15,True,active
ENKEI,2010-06-10,2010-11-22,111,,ENKEI,,,,inactive
ENRIN,2025-07-03,2026-06-10,230,INE1NPP01017,ENRIN,SIEMENS ENERGY INDIA LIMITED,2025-06-19,True,active
ENTEGRA,2010-06-10,2013-08-14,587,,ENTEGRA,,,,inactive
ENTERO,2024-02-16,2026-06-10,571,INE010601016,ENTERO,ENTERO HEALTHCARE SOLUTIONS LIMITED,2024-02-16,True,active
EON,2012-06-21,2020-02-26,1652,,EON,,,,inactive
EONELECT,2011-08-18,2012-04-26,169,,EONELECT,,,,inactive
EPACK,2024-01-30,2026-06-10,527,INE0G5901015,EPACK,EPACK DURABLE LIMITED,2024-01-30,True,active
EPACKPEB,2025-10-01,2026-06-10,168,INE0MLS01022,EPACKPEB,EPACK PREFAB TECHNOLOGIES LIMITED,2025-10-01,True,active
EPIGRAL,2023-09-11,2026-06-10,678,INE071N01016,EPIGRAL,EPIGRAL LIMITED,2021-08-18,True,active
EPL,2020-10-19,2026-06-10,1396,INE255A01020,EPL,EPL LIMITED,2002-02-11,True,active
EQ30,2016-05-30,2021-09-30,1131,,EQ30,,,,inactive
EQUAL200,2025-03-17,2026-06-10,303,,EQUAL200,,,,active
EQUAL50,2025-05-15,2026-06-10,262,,EQUAL50,,,,active
EQUAL50ADD,2024-02-15,2026-06-10,572,,EQUAL50ADD,,,,active
EQUIPPP,2021-11-30,2022-05-24,120,INE217G01035,EQUIPPP,EQUIPPP SOCIAL IMPACT TECHNOLOGIES LIMITED,2021-05-19,True,inactive
EQUITAS,2016-04-21,2023-02-02,1678,,EQUITAS,,,,inactive
EQUITASBNK,2020-11-02,2026-06-10,1386,INE063P01018,EQUITASBNK,EQUITAS SMALL FINANCE BANK LIMITED,2020-11-02,True,active
ERAINFRA,2010-06-10,2015-12-24,1299,,ERAINFRA,,,,inactive
ERIS,2017-06-29,2026-06-10,2209,INE406M01024,ERIS,ERIS LIFESCIENCES LIMITED,2017-06-29,True,active
EROSMEDIA,2010-10-06,2024-10-24,3288,,EROSMEDIA,,,,inactive
ESABINDIA,2010-06-10,2026-06-10,3920,INE284A01012,ESABINDIA,ESAB INDIA LIMITED,1995-11-01,True,active
ESAFSFB,2023-11-10,2026-06-10,637,INE818W01011,ESAFSFB,ESAF SMALL FINANCE BANK LIMITED,2023-11-10,True,active
ESCORTS,2010-06-10,2026-06-10,3947,INE042A01014,ESCORTS,ESCORTS KUBOTA LIMITED,1995-03-01,True,active
ESENSEX,2025-11-27,2026-06-10,129,,ESENSEX,,,,active
ESG,2023-09-01,2026-06-10,684,,ESG,,,,active
ESILVER,2023-11-24,2026-06-10,628,,ESILVER,,,,active
ESL,2010-10-08,2018-04-26,1789,,ESL,,,,inactive
ESSAROIL,2010-06-10,2016-02-09,1389,,ESSAROIL,,,,inactive
ESSARPORTS,2011-06-14,2015-12-23,1114,,ESSARPORTS,,,,inactive
ESSARSHIP,2010-06-10,2011-05-17,162,,ESSARSHIP,,,,inactive
ESSARSHPNG,2011-11-29,2026-06-10,2873,INE122M01019,ESSARSHPNG,ESSAR SHIPPING LIMITED,2011-11-15,True,active
ESSDEE,2010-06-10,2019-05-27,1817,,ESSDEE,,,,inactive
ESSELPACK,2010-06-10,2020-10-16,2551,,ESSELPACK,,,,inactive
ESSENTIA,2022-06-21,2026-05-18,537,INE418N01035,ESSENTIA,INTEGRA ESSENTIA LIMITED,2013-08-20,True,active
ESTER,2011-06-20,2026-06-10,3523,INE778B01029,ESTER,ESTER INDUSTRIES LIMITED,2011-06-20,True,active
ETC,2010-06-10,2010-09-15,69,,ETC,,,,inactive
ETERNAL,2025-04-09,2026-06-10,287,INE758T01015,ETERNAL,ETERNAL LIMITED,2021-07-23,True,active
ETHOSLTD,2022-05-30,2026-06-10,998,INE04TZ01018,ETHOSLTD,ETHOS LIMITED,2022-05-30,True,active
EUREKAFORB,2024-09-11,2026-06-10,431,INE0KCE01017,EUREKAFORB,EUREKA FORBES LIMITED,2024-09-11,True,active
EUROBOND,2025-08-01,2026-06-10,209,INE505V01016,EUROBOND,EURO PANEL PRODUCTS LIMITED,2025-08-01,True,active
EUROCERA,2010-06-10,2018-06-22,1425,,EUROCERA,,,,inactive
EUROMULTI,2010-06-10,2020-12-24,1193,,EUROMULTI,,,,inactive
EUROPRATIK,2025-09-23,2026-06-10,174,INE198501012,EUROPRATIK,EURO PRATIK SALES LIMITED,2025-09-23,True,active
EUROTEXIND,2010-06-10,2026-06-10,2699,INE022C01012,EUROTEXIND,EUROTEX INDUSTRIES AND EXPORTS LIMITED,1996-01-31,True,active
EVEREADY,2010-06-10,2026-06-10,3806,INE128A01029,EVEREADY,EVEREADY INDUSTRIES INDIA LIMITED,2005-04-27,True,active
EVERESTIND,2010-06-10,2026-06-10,3789,INE295A01018,EVERESTIND,EVEREST INDUSTRIES LIMITED,1995-03-29,True,active
EVERONN,2010-06-10,2016-11-03,1503,,EVERONN,,,,inactive
EVIETF,2025-04-15,2026-06-10,285,,EVIETF,,,,active
EVINDIA,2024-07-16,2026-06-10,470,,EVINDIA,,,,active
EVINIX,2010-06-10,2011-08-25,306,,EVINIX,,,,inactive
EXCEL,2015-05-05,2026-04-01,1692,,EXCEL,,,,inactive
EXCELCROP,2010-06-10,2019-08-28,2150,,EXCELCROP,,,,inactive
EXCELINDUS,2010-06-10,2026-06-10,3900,INE369A01029,EXCELINDUS,EXCEL INDUSTRIES LIMITED,2004-06-16,True,active
EXCELINFO,2010-06-10,2015-05-04,1055,,EXCELINFO,,,,inactive
EXCELSOFT,2025-11-26,2026-06-10,131,INE606N01019,EXCELSOFT,EXCELSOFT TECHNOLOGIES LIMITED,2025-11-26,True,active
EXICOM,2024-03-05,2026-06-10,501,INE777F01014,EXICOM,EXICOM TELE-SYSTEMS LIMITED,2024-03-05,True,active
EXIDEIND,2010-06-10,2026-06-10,3947,INE302A01020,EXIDEIND,EXIDE INDUSTRIES LIMITED,2003-06-17,True,active
EXPLEOSOL,2019-05-02,2026-06-10,1691,INE201K01015,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,2009-10-26,True,active
EXXARO,2021-08-31,2026-06-10,1049,INE0GFE01026,EXXARO,EXXARO TILES LIMITED,2021-08-16,True,active
FABTECH,2025-10-23,2026-06-10,154,INE0HF201011,FABTECH,FABTECH TECHNOLOGIES LIMITED,2025-10-07,True,active
FACT,2010-06-10,2026-06-10,3888,INE188A01015,FACT,FERTILIZERS AND CHEMICALS TRAVANCORE LIMITED,1995-04-12,True,active
FAGBEARING,2010-06-10,2017-07-31,1761,,FAGBEARING,,,,inactive
FAIRCHEM,2017-01-19,2020-10-13,908,,FAIRCHEM,,,,inactive
FAIRCHEMOR,2021-01-08,2026-06-10,1340,INE0DNW01011,FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,2020-12-24,True,active
FAME,2010-06-11,2013-06-26,500,,FAME,,,,inactive
FARMAXIND,2010-08-17,2017-03-06,1234,,FARMAXIND,,,,inactive
FAZE3Q,2022-11-18,2026-06-10,826,INE963C01033,FAZE3Q,FAZE THREE LIMITED,2022-11-18,True,active
FCEL,2013-10-17,2016-10-24,738,,FCEL,,,,inactive
FCH,2010-06-10,2012-12-05,547,,FCH,,,,inactive
FCL,2015-01-15,2026-06-10,2811,INE045J01034,FCL,FINEOTEX CHEMICAL LIMITED,2015-01-15,True,active
FCONSUMER,2016-10-25,2024-05-15,1566,,FCONSUMER,,,,inactive
FCSSOFT,2010-06-10,2026-04-16,2812,INE512B01022,FCSSOFT,FCS SOFTWARE SOLUTIONS LIMITED,2005-09-21,True,active
FDC,2010-06-10,2026-06-10,3947,INE258B01022,FDC,FDC LIMITED,1997-08-07,True,active
FEDDERELEC,2017-06-13,2018-09-24,317,,FEDDERELEC,,,,inactive
FEDDERLOYD,2010-06-10,2017-06-12,1727,,FEDDERLOYD,,,,inactive
FEDDERSHOL,2026-04-20,2026-06-10,36,INE417D01020,FEDDERSHOL,FEDDERS HOLDING LIMITED,2026-04-20,True,active
FEDERALBNK,2010-06-10,2026-06-10,3947,INE171A01029,FEDERALBNK,THE FEDERAL BANK LIMITED,1995-02-08,True,active
FEDFINA,2023-11-30,2026-06-10,625,INE007N01010,FEDFINA,FEDBANK FINANCIAL SERVICES LIMITED,2023-11-30,True,active
FEL,2016-05-25,2023-01-20,1585,INE623B01027,FEL,FUTURE ENTERPRISES LIMITED,2001-11-05,True,inactive
FELDVR,2016-05-25,2023-02-21,1537,IN9623B01058,FELDVR,FUTURE ENTERPRISES LIMITED,2009-02-13,True,inactive
FERMENTA,2026-04-20,2026-06-10,36,INE225B01021,FERMENTA,FERMENTA BIOTECH LIMITED,2026-04-20,True,active
FIBERWEB,2022-02-16,2026-06-10,950,INE296C01020,FIBERWEB,FIBERWEB (INDIA) LIMITED,2022-02-16,True,active
FIEMIND,2010-06-10,2026-06-10,3947,INE737H01014,FIEMIND,FIEM INDUSTRIES LIMITED,2006-10-19,True,active
FILATEX,2011-08-29,2026-06-10,3416,INE816B01035,FILATEX,FILATEX INDIA LIMITED,2011-08-29,True,active
FILATFASH,2024-05-06,2026-04-16,277,INE185E01021,FILATFASH,FILATEX FASHIONS LIMITED,2024-05-06,True,active
FINANTECH,2010-06-10,2017-01-18,1630,,FINANTECH,,,,inactive
FINCABLES,2010-06-10,2026-06-10,3947,INE235A01022,FINCABLES,FINOLEX CABLES LIMITED,1995-02-15,True,active
FINEORG,2018-07-02,2026-06-10,1958,INE686Y01026,FINEORG,FINE ORGANIC INDUSTRIES LIMITED,2018-07-02,True,active
FINIETF,2023-12-20,2026-06-10,611,,FINIETF,,,,active
FINKURVE,2025-10-01,2026-06-10,168,INE734I01027,FINKURVE,FINKURVE FINANCIAL SERVICES LIMITED,2025-10-01,True,active
FINOPB,2021-11-12,2026-06-10,1132,INE02NC01014,FINOPB,FINO PAYMENTS BANK LIMITED,2021-11-12,True,active
FINPIPE,2010-06-10,2026-06-10,3947,INE183A01024,FINPIPE,FINOLEX INDUSTRIES LIMITED,1995-02-08,True,active
FIRSTCRY,2024-08-13,2026-06-10,451,INE02RE01045,FIRSTCRY,BRAINBEES SOLUTIONS LIMITED,2024-08-13,True,active
FIRSTLEASE,2010-06-10,2013-12-09,868,,FIRSTLEASE,,,,inactive
FIRSTWIN,2010-06-11,2018-02-20,883,,FIRSTWIN,,,,inactive
FISCHER,2025-07-10,2026-06-10,225,INE771F01041,FISCHER,FISCHER MEDICAL VENTURES LIMITED,2025-07-10,True,active
FIVESTAR,2022-11-21,2026-06-10,879,INE128S01021,FIVESTAR,FIVE-STAR BUSINESS FINANCE LIMITED,2022-11-21,True,active
FKONCO,2010-06-10,2014-01-02,885,,FKONCO,,,,inactive
FLAIR,2023-12-01,2026-06-10,624,INE00Y201027,FLAIR,FLAIR WRITING INDUSTRIES LIMITED,2023-12-01,True,active
